0.11020583,367.49628
0.21209263,367.73187
0.22444254,435.81195
0.25068611,436.04752
0.2614923,436.51868
0.411235,436.75424
0.42204117,439.5811
0.4791595,440.05225
0.4899657,446.41266
0.49614067,461.7248
0.49922813,476.80136
0.51157803,488.8155
0.55480274,488.8155
0.7030017,488.8155
0.7184391,489.75778
0.9669811,489.05106
0.9762436,490.46448
