0.005,376.15
0.05,411.15
0.1,422.15
0.15,430.15
0.2,438.15
0.25,440.15
0.3,447.15
0.35,447.15
0.4,453.15
0.45,460.15
0.5,466.15
0.55,469.15
0.6,475.15
0.65,483.15
0.7,489.15
0.75,496.15
0.8,504.15
0.85,510.15
0.9,522.15
0.95,535.15
0.995,561.15
