0,366.70605
0.050876975,366.44458
0.09749133,367.05447
0.14877854,366.50162
0.19937569,439.95767
0.29844004,440.3068
0.4033237,441.53342
0.49545485,560.4682
0.5945192,560.8173
0.694749,561.1671
0.80081177,560.93756
0.84976256,560.96606
0.8940514,560.9919
0.9464932,561.60516
0.99660134,562.5085
