0.005,399.15
0.05,436.15
0.1,447.15
0.15,460.15
0.2,468.15
0.25,473.15
0.3,480.15
0.35,484.15
0.4,489.15
0.45,492.15
0.5,498.15
0.55,502.15
0.6,507.15
0.65,509.15
0.7,514.15
0.75,519.15
0.8,524.15
0.85,528.15
0.9,535.15
0.95,543.15
0.995,559.15
