0,367.06216
0.04996773,366.76575
0.10015428,367.09393
0.1490877,367.10922
0.19639803,440.24924
0.2992774,441.5314
0.394638,440.9362
0.5022953,490.0325
0.59388864,490.06113
0.69551647,490.71786
0.7933833,490.74847
0.84859025,490.76572
0.8962705,490.4681
0.9539869,490.48615
1,526.43823
